Order Number,Year,Month,Day,Product Number,Product Name,Count,Extra Col1,Extra Col2,Empty Column
2433,2008,12,12,P-11434,potatoes,"41,948.47",Lorem,Ipsum,
2434,2008,12,12,P-11435,capsicum ,"41,965.80",Lorem,Ipsum,
2435,2008,12,12,P-11436,Arugola,"41,983.12",Lorem,Ipsum,
2436,2008,12,12,P-11437,Iceberg lettuce,"42,000.45",Lorem,Ipsum,
2437,2008,12,12,P-11438,zuccini ,"42,017.77",Lorem,Ipsum,
2438,2008,12,12,P-11439,cilantro,"42,035.10",Lorem,Ipsum,
2439,2008,12,12,P-11440,tomatoes,"42,052.43",Lorem,Ipsum,
2440,2008,12,12,P-11441,potatoes,"42,069.75",Lorem,Ipsum,
2441,2008,12,12,P-11442,capsicum ,"42,087.08",Lorem,Ipsum,
2442,2008,12,12,P-11443,Arugola,"42,104.41",Lorem,Ipsum,
2443,2008,12,12,P-11444,Iceberg lettuce,"42,121.73",Lorem,Ipsum,
2444,2008,12,12,P-11445,zuccini ,"42,139.06",Lorem,Ipsum,
2445,2008,12,12,P-11446,cilantro,"42,156.38",Lorem,Ipsum,
2446,2008,12,12,P-11447,tomatoes,"42,173.71",Lorem,Ipsum,
2447,2008,12,12,P-11448,potatoes,"42,191.04",Lorem,Ipsum,
2448,2008,12,12,P-11449,capsicum ,"42,208.36",Lorem,Ipsum,
2449,2008,12,12,P-11450,Arugola,"42,225.69",Lorem,Ipsum,
2450,2008,12,12,P-11451,Iceberg lettuce,"42,243.01",Lorem,Ipsum,
2451,2008,12,12,P-11452,zuccini ,"42,260.34",Lorem,Ipsum,
2452,2008,12,12,P-11453,cilantro,"42,277.67",Lorem,Ipsum,
2453,2008,12,12,P-11454,tomatoes,"42,294.99",Lorem,Ipsum,
2454,2008,12,12,P-11455,potatoes,"42,312.32",Lorem,Ipsum,
2455,2008,12,12,P-11456,capsicum ,"42,329.64",Lorem,Ipsum,
2456,2008,12,12,P-11457,Arugola,"42,346.97",Lorem,Ipsum,
2457,2008,12,12,P-11458,Iceberg lettuce,"42,364.30",Lorem,Ipsum,
2458,2008,12,12,P-11459,zuccini ,"42,381.62",Lorem,Ipsum,
2459,2008,12,12,P-11460,cilantro,"42,398.95",Lorem,Ipsum,
2460,2008,12,12,P-11461,tomatoes,"42,416.27",Lorem,Ipsum,
2461,2008,12,12,P-11462,potatoes,"42,433.60",Lorem,Ipsum,
2462,2008,12,12,P-11463,capsicum ,"42,450.93",Lorem,Ipsum,
2463,2008,12,12,P-11464,Arugola,"42,468.25",Lorem,Ipsum,
2464,2008,12,12,P-11465,Iceberg lettuce,"42,485.58",Lorem,Ipsum,
2465,2008,12,12,P-11466,zuccini ,"42,502.91",Lorem,Ipsum,
2466,2008,12,12,P-11467,cilantro,"42,520.23",Lorem,Ipsum,
2467,2008,12,12,P-11468,tomatoes,"42,537.56",Lorem,Ipsum,
2468,2008,12,12,P-11469,potatoes,"42,554.88",Lorem,Ipsum,
2469,2008,12,12,P-11470,capsicum ,"42,572.21",Lorem,Ipsum,
2470,2008,12,12,P-11471,Arugola,"42,589.54",Lorem,Ipsum,
2471,2008,12,12,P-11472,Iceberg lettuce,"42,606.86",Lorem,Ipsum,
2472,2008,12,12,P-11473,zuccini ,"42,624.19",Lorem,Ipsum,
2473,2008,12,12,P-11474,cilantro,"42,641.51",Lorem,Ipsum,
2474,2008,12,12,P-11475,tomatoes,"42,658.84",Lorem,Ipsum,
2475,2008,12,12,P-11476,potatoes,"42,676.17",Lorem,Ipsum,
2476,2008,12,12,P-11477,capsicum ,"42,693.49",Lorem,Ipsum,
2477,2008,12,12,P-11478,Arugola,"42,710.82",Lorem,Ipsum,
2478,2008,12,12,P-11479,Iceberg lettuce,"42,728.14",Lorem,Ipsum,
2479,2008,12,12,P-11480,zuccini ,"42,745.47",Lorem,Ipsum,
2480,2008,12,12,P-11481,cilantro,"42,762.80",Lorem,Ipsum,
2481,2008,12,12,P-11482,tomatoes,"42,780.12",Lorem,Ipsum,
2482,2008,12,12,P-11483,potatoes,"42,797.45",Lorem,Ipsum,
2483,2008,12,12,P-11484,capsicum ,"42,814.78",Lorem,Ipsum,
2484,2008,12,12,P-11485,Arugola,"42,832.10",Lorem,Ipsum,
2485,2008,12,12,P-11486,Iceberg lettuce,"42,849.43",Lorem,Ipsum,
2486,2008,12,12,P-11487,zuccini ,"42,866.75",Lorem,Ipsum,
2487,2008,12,12,P-11488,cilantro,"42,884.08",Lorem,Ipsum,
2488,2008,12,12,P-11489,tomatoes,"42,901.41",Lorem,Ipsum,
2489,2008,12,12,P-11490,potatoes,"42,918.73",Lorem,Ipsum,
2490,2008,12,12,P-11491,capsicum ,"42,936.06",Lorem,Ipsum,
2491,2008,12,12,P-11492,Arugola,"42,953.38",Lorem,Ipsum,
2492,2008,12,12,P-11493,Iceberg lettuce,"42,970.71",Lorem,Ipsum,
2493,2008,12,12,P-11494,zuccini ,"42,988.04",Lorem,Ipsum,
2494,2008,12,12,P-11495,cilantro,"43,005.36",Lorem,Ipsum,
2495,2008,12,12,P-11496,tomatoes,"43,022.69",Lorem,Ipsum,
2496,2008,12,12,P-11497,potatoes,"43,040.01",Lorem,Ipsum,
2497,2008,12,12,P-11498,capsicum ,"43,057.34",Lorem,Ipsum,
2498,2008,12,12,P-11499,Arugola,"43,074.67",Lorem,Ipsum,
2499,2008,12,12,P-11500,Iceberg lettuce,"43,091.99",Lorem,Ipsum,
2500,2008,12,12,P-11501,zuccini ,"43,109.32",Lorem,Ipsum,
2501,2008,12,12,P-11502,cilantro,"43,126.64",Lorem,Ipsum,
2502,2008,12,12,P-11503,tomatoes,"43,143.97",Lorem,Ipsum,
2503,2008,12,12,P-11504,potatoes,"43,161.30",Lorem,Ipsum,
2504,2008,12,12,P-11505,capsicum ,"43,178.62",Lorem,Ipsum,
2505,2008,12,12,P-11506,Arugola,"43,195.95",Lorem,Ipsum,
2506,2008,12,12,P-11507,Iceberg lettuce,"43,213.28",Lorem,Ipsum,
2507,2008,12,12,P-11508,zuccini ,"43,230.60",Lorem,Ipsum,
2508,2008,12,12,P-11509,cilantro,"43,247.93",Lorem,Ipsum,
2509,2008,12,12,P-11510,tomatoes,"43,265.25",Lorem,Ipsum,
2510,2008,12,12,P-11511,potatoes,"43,282.58",Lorem,Ipsum,
2511,2008,12,12,P-11512,capsicum ,"43,299.91",Lorem,Ipsum,
2512,2008,12,12,P-11513,Arugola,"43,317.23",Lorem,Ipsum,
2513,2008,12,12,P-11514,Iceberg lettuce,"43,334.56",Lorem,Ipsum,
2514,2008,12,12,P-11515,zuccini ,"43,351.88",Lorem,Ipsum,
2515,2008,12,12,P-11516,cilantro,"43,369.21",Lorem,Ipsum,
2516,2008,12,12,P-11517,tomatoes,"43,386.54",Lorem,Ipsum,
2517,2008,12,12,P-11518,potatoes,"43,403.86",Lorem,Ipsum,
2518,2008,12,12,P-11519,capsicum ,"43,421.19",Lorem,Ipsum,
2519,2008,12,12,P-11520,Arugola,"43,438.51",Lorem,Ipsum,
2520,2008,12,12,P-11521,Iceberg lettuce,"43,455.84",Lorem,Ipsum,
2521,2008,12,12,P-11522,zuccini ,"43,473.17",Lorem,Ipsum,
2522,2008,12,12,P-11523,cilantro,"43,490.49",Lorem,Ipsum,
2523,2008,12,12,P-11524,tomatoes,"43,507.82",Lorem,Ipsum,
2524,2008,12,12,P-11525,potatoes,"43,525.14",Lorem,Ipsum,
2525,2008,12,12,P-11526,capsicum ,"43,542.47",Lorem,Ipsum,
2526,2008,12,12,P-11527,Arugola,"43,559.80",Lorem,Ipsum,
2527,2008,12,12,P-11528,Iceberg lettuce,"43,577.12",Lorem,Ipsum,
2528,2008,12,12,P-11529,zuccini ,"43,594.45",Lorem,Ipsum,
2529,2008,12,12,P-11530,cilantro,"43,611.78",Lorem,Ipsum,
2530,2008,12,12,P-11531,tomatoes,"43,629.10",Lorem,Ipsum,
2531,2008,12,12,P-11532,potatoes,"43,646.43",Lorem,Ipsum,
2532,2008,12,12,P-11533,capsicum ,"43,663.75",Lorem,Ipsum,
2533,2008,12,12,P-11534,Arugola,"43,681.08",Lorem,Ipsum,
2534,2008,12,12,P-11535,Iceberg lettuce,"43,698.41",Lorem,Ipsum,
2535,2008,12,12,P-11536,zuccini ,"43,715.73",Lorem,Ipsum,
2536,2008,12,12,P-11537,cilantro,"43,733.06",Lorem,Ipsum,
2537,2008,12,12,P-11538,tomatoes,"43,750.38",Lorem,Ipsum,
2538,2008,12,12,P-11539,potatoes,"43,767.71",Lorem,Ipsum,
2539,2008,12,12,P-11540,capsicum ,"43,785.04",Lorem,Ipsum,
2540,2008,12,12,P-11541,Arugola,"43,802.36",Lorem,Ipsum,
2541,2008,12,12,P-11542,Iceberg lettuce,"43,819.69",Lorem,Ipsum,
2542,2008,12,12,P-11543,zuccini ,"43,837.01",Lorem,Ipsum,
2543,2008,12,12,P-11544,cilantro,"43,854.34",Lorem,Ipsum,
2544,2008,12,12,P-11545,tomatoes,"43,871.67",Lorem,Ipsum,
2545,2008,12,12,P-11546,potatoes,"43,888.99",Lorem,Ipsum,
2546,2008,12,12,P-11547,capsicum ,"43,906.32",Lorem,Ipsum,
2547,2008,12,12,P-11548,Arugola,"43,923.64",Lorem,Ipsum,
2548,2008,12,12,P-11549,Iceberg lettuce,"43,940.97",Lorem,Ipsum,
2549,2008,12,12,P-11550,zuccini ,"43,958.30",Lorem,Ipsum,
2550,2008,12,12,P-11551,cilantro,"43,975.62",Lorem,Ipsum,
2551,2008,12,12,P-11552,tomatoes,"43,992.95",Lorem,Ipsum,
2552,2008,12,12,P-11553,potatoes,"44,010.28",Lorem,Ipsum,
2553,2008,12,12,P-11554,capsicum ,"44,027.60",Lorem,Ipsum,
2554,2008,12,12,P-11555,Arugola,"44,044.93",Lorem,Ipsum,
2555,2008,12,12,P-11556,Iceberg lettuce,"44,062.25",Lorem,Ipsum,
2556,2008,12,12,P-11557,zuccini ,"44,079.58",Lorem,Ipsum,
2557,2008,12,12,P-11558,cilantro,"44,096.91",Lorem,Ipsum,
2558,2008,12,12,P-11559,tomatoes,"44,114.23",Lorem,Ipsum,
2559,2008,12,12,P-11560,potatoes,"44,131.56",Lorem,Ipsum,
2560,2008,12,12,P-11561,capsicum ,"44,148.88",Lorem,Ipsum,
2561,2008,12,12,P-11562,Arugola,"44,166.21",Lorem,Ipsum,
2562,2008,12,12,P-11563,Iceberg lettuce,"44,183.54",Lorem,Ipsum,
2563,2008,12,12,P-11564,zuccini ,"44,200.86",Lorem,Ipsum,
2564,2008,12,12,P-11565,cilantro,"44,218.19",Lorem,Ipsum,
2565,2008,12,12,P-11566,tomatoes,"44,235.51",Lorem,Ipsum,
2566,2008,12,12,P-11567,potatoes,"44,252.84",Lorem,Ipsum,
2567,2008,12,12,P-11568,capsicum ,"44,270.17",Lorem,Ipsum,
2568,2008,12,12,P-11569,Arugola,"44,287.49",Lorem,Ipsum,
2569,2008,12,12,P-11570,Iceberg lettuce,"44,304.82",Lorem,Ipsum,
2570,2008,12,12,P-11571,zuccini ,"44,322.14",Lorem,Ipsum,
2571,2008,12,12,P-11572,cilantro,"44,339.47",Lorem,Ipsum,
2572,2008,12,12,P-11573,tomatoes,"44,356.80",Lorem,Ipsum,
2573,2008,12,12,P-11574,potatoes,"44,374.12",Lorem,Ipsum,
2574,2008,12,12,P-11575,capsicum ,"44,391.45",Lorem,Ipsum,
2575,2008,12,12,P-11576,Arugola,"44,408.78",Lorem,Ipsum,
2576,2008,12,12,P-11577,Iceberg lettuce,"44,426.10",Lorem,Ipsum,
2577,2008,12,12,P-11578,zuccini ,"44,443.43",Lorem,Ipsum,
2578,2008,12,12,P-11579,cilantro,"44,460.75",Lorem,Ipsum,
2579,2008,12,12,P-11580,tomatoes,"44,478.08",Lorem,Ipsum,
2580,2008,12,12,P-11581,potatoes,"44,495.41",Lorem,Ipsum,
2581,2008,12,12,P-11582,capsicum ,"44,512.73",Lorem,Ipsum,
2582,2008,12,12,P-11583,Arugola,"44,530.06",Lorem,Ipsum,
2583,2008,12,12,P-11584,Iceberg lettuce,"44,547.38",Lorem,Ipsum,
2584,2008,12,12,P-11585,zuccini ,"44,564.71",Lorem,Ipsum,
2585,2008,12,12,P-11586,cilantro,"44,582.04",Lorem,Ipsum,
2586,2008,12,12,P-11587,tomatoes,"44,599.36",Lorem,Ipsum,
2587,2008,12,12,P-11588,potatoes,"44,616.69",Lorem,Ipsum,
2588,2008,12,12,P-11589,capsicum ,"44,634.01",Lorem,Ipsum,
2589,2008,12,12,P-11590,Arugola,"44,651.34",Lorem,Ipsum,
2590,2008,12,12,P-11591,Iceberg lettuce,"44,668.67",Lorem,Ipsum,
2591,2008,12,12,P-11592,zuccini ,"44,685.99",Lorem,Ipsum,
2592,2008,12,12,P-11593,cilantro,"44,703.32",Lorem,Ipsum,
2593,2008,12,12,P-11594,tomatoes,"44,720.65",Lorem,Ipsum,
2594,2008,12,12,P-11595,potatoes,"44,737.97",Lorem,Ipsum,
2595,2008,12,12,P-11596,capsicum ,"44,755.30",Lorem,Ipsum,
2596,2008,12,12,P-11597,Arugola,"44,772.62",Lorem,Ipsum,
2597,2008,12,12,P-11598,Iceberg lettuce,"44,789.95",Lorem,Ipsum,
2598,2008,12,12,P-11599,zuccini ,"44,807.28",Lorem,Ipsum,
2599,2008,12,12,P-11600,cilantro,"44,824.60",Lorem,Ipsum,
2600,2008,12,12,P-11601,tomatoes,"44,841.93",Lorem,Ipsum,
2601,2008,12,12,P-11602,potatoes,"44,859.25",Lorem,Ipsum,
2602,2008,12,12,P-11603,capsicum ,"44,876.58",Lorem,Ipsum,
2603,2008,12,12,P-11604,Arugola,"44,893.91",Lorem,Ipsum,
2604,2008,12,12,P-11605,Iceberg lettuce,"44,911.23",Lorem,Ipsum,
2605,2008,12,12,P-11606,zuccini ,"44,928.56",Lorem,Ipsum,
2606,2008,12,12,P-11607,cilantro,"44,945.88",Lorem,Ipsum,
2607,2008,12,12,P-11608,tomatoes,"44,963.21",Lorem,Ipsum,
2608,2008,12,12,P-11609,potatoes,"44,980.54",Lorem,Ipsum,
2609,2008,12,12,P-11610,capsicum ,"44,997.86",Lorem,Ipsum,
2610,2008,12,12,P-11611,Arugola,"45,015.19",Lorem,Ipsum,
2611,2008,12,12,P-11612,Iceberg lettuce,"45,032.51",Lorem,Ipsum,
2612,2008,12,12,P-11613,zuccini ,"45,049.84",Lorem,Ipsum,
2613,2008,12,12,P-11614,cilantro,"45,067.17",Lorem,Ipsum,
2614,2008,12,12,P-11615,tomatoes,"45,084.49",Lorem,Ipsum,
2615,2008,12,12,P-11616,potatoes,"45,101.82",Lorem,Ipsum,
2616,2008,12,12,P-11617,capsicum ,"45,119.15",Lorem,Ipsum,
2617,2008,12,12,P-11618,Arugola,"45,136.47",Lorem,Ipsum,
2618,2008,12,12,P-11619,Iceberg lettuce,"45,153.80",Lorem,Ipsum,
2619,2008,12,12,P-11620,zuccini ,"45,171.12",Lorem,Ipsum,
2620,2008,12,12,P-11621,cilantro,"45,188.45",Lorem,Ipsum,
2621,2008,12,12,P-11622,tomatoes,"45,205.78",Lorem,Ipsum,
2622,2008,12,12,P-11623,potatoes,"45,223.10",Lorem,Ipsum,
2623,2008,12,12,P-11624,capsicum ,"45,240.43",Lorem,Ipsum,
2624,2008,12,12,P-11625,Arugola,"45,257.75",Lorem,Ipsum,
2625,2008,12,12,P-11626,Iceberg lettuce,"45,275.08",Lorem,Ipsum,
2626,2008,12,12,P-11627,zuccini ,"45,292.41",Lorem,Ipsum,
2627,2008,12,12,P-11628,cilantro,"45,309.73",Lorem,Ipsum,
2628,2008,12,12,P-11629,tomatoes,"45,327.06",Lorem,Ipsum,
2629,2008,12,12,P-11630,potatoes,"45,344.38",Lorem,Ipsum,
2630,2008,12,12,P-11631,capsicum ,"45,361.71",Lorem,Ipsum,
2631,2008,12,12,P-11632,Arugola,"45,379.04",Lorem,Ipsum,
2632,2008,12,12,P-11633,Iceberg lettuce,"45,396.36",Lorem,Ipsum,
2633,2008,12,12,P-11634,zuccini ,"45,413.69",Lorem,Ipsum,
2634,2008,12,12,P-11635,cilantro,"45,431.01",Lorem,Ipsum,
2635,2008,12,12,P-11636,tomatoes,"45,448.34",Lorem,Ipsum,
2636,2008,12,12,P-11637,potatoes,"45,465.67",Lorem,Ipsum,
2637,2008,12,12,P-11638,capsicum ,"45,482.99",Lorem,Ipsum,
2638,2008,12,12,P-11639,Arugola,"45,500.32",Lorem,Ipsum,
2639,2008,12,12,P-11640,Iceberg lettuce,"45,517.65",Lorem,Ipsum,
2640,2008,12,12,P-11641,zuccini ,"45,534.97",Lorem,Ipsum,
2641,2008,12,12,P-11642,cilantro,"45,552.30",Lorem,Ipsum,
2642,2008,12,12,P-11643,tomatoes,"45,569.62",Lorem,Ipsum,
2643,2008,12,12,P-11644,potatoes,"45,586.95",Lorem,Ipsum,
2644,2008,12,12,P-11645,capsicum ,"45,604.28",Lorem,Ipsum,
2645,2008,12,12,P-11646,Arugola,"45,621.60",Lorem,Ipsum,
2646,2008,12,12,P-11647,Iceberg lettuce,"45,638.93",Lorem,Ipsum,
2647,2008,12,12,P-11648,zuccini ,"45,656.25",Lorem,Ipsum,
2648,2008,12,12,P-11649,cilantro,"45,673.58",Lorem,Ipsum,
2649,2008,12,12,P-11650,tomatoes,"45,690.91",Lorem,Ipsum,
2650,2008,12,12,P-11651,potatoes,"45,708.23",Lorem,Ipsum,
2651,2008,12,12,P-11652,capsicum ,"45,725.56",Lorem,Ipsum,
2652,2008,12,12,P-11653,Arugola,"45,742.88",Lorem,Ipsum,
2653,2008,12,12,P-11654,Iceberg lettuce,"45,760.21",Lorem,Ipsum,
2654,2008,12,12,P-11655,zuccini ,"45,777.54",Lorem,Ipsum,
2655,2008,12,12,P-11656,cilantro,"45,794.86",Lorem,Ipsum,
2656,2008,12,12,P-11657,tomatoes,"45,812.19",Lorem,Ipsum,
2657,2008,12,12,P-11658,potatoes,"45,829.51",Lorem,Ipsum,
2658,2008,12,12,P-11659,capsicum ,"45,846.84",Lorem,Ipsum,
2659,2008,12,12,P-11660,Arugola,"45,864.17",Lorem,Ipsum,
2660,2008,12,12,P-11661,Iceberg lettuce,"45,881.49",Lorem,Ipsum,
2661,2008,12,12,P-11662,zuccini ,"45,898.82",Lorem,Ipsum,
2662,2008,12,12,P-11663,cilantro,"45,916.15",Lorem,Ipsum,
2663,2008,12,12,P-11664,tomatoes,"45,933.47",Lorem,Ipsum,
2664,2008,12,12,P-11665,potatoes,"45,950.80",Lorem,Ipsum,
2665,2008,12,12,P-11666,capsicum ,"45,968.12",Lorem,Ipsum,
2666,2008,12,12,P-11667,Arugola,"45,985.45",Lorem,Ipsum,
2667,2008,12,12,P-11668,Iceberg lettuce,"46,002.78",Lorem,Ipsum,
2668,2008,12,12,P-11669,zuccini ,"46,020.10",Lorem,Ipsum,
2669,2008,12,12,P-11670,cilantro,"46,037.43",Lorem,Ipsum,
2670,2008,12,12,P-11671,tomatoes,"46,054.75",Lorem,Ipsum,
2671,2008,12,12,P-11672,potatoes,"46,072.08",Lorem,Ipsum,
2672,2008,12,12,P-11673,capsicum ,"46,089.41",Lorem,Ipsum,
2673,2008,12,12,P-11674,Arugola,"46,106.73",Lorem,Ipsum,
2674,2008,12,12,P-11675,Iceberg lettuce,"46,124.06",Lorem,Ipsum,
2675,2008,12,12,P-11676,zuccini ,"46,141.38",Lorem,Ipsum,
2676,2008,12,12,P-11677,cilantro,"46,158.71",Lorem,Ipsum,
2677,2008,12,12,P-11678,tomatoes,"46,176.04",Lorem,Ipsum,
2678,2008,12,12,P-11679,potatoes,"46,193.36",Lorem,Ipsum,
2679,2008,12,12,P-11680,capsicum ,"46,210.69",Lorem,Ipsum,
2680,2008,12,12,P-11681,Arugola,"46,228.01",Lorem,Ipsum,
2681,2008,12,12,P-11682,Iceberg lettuce,"46,245.34",Lorem,Ipsum,
2682,2008,12,12,P-11683,zuccini ,"46,262.67",Lorem,Ipsum,
2683,2008,12,12,P-11684,cilantro,"46,279.99",Lorem,Ipsum,
2684,2008,12,12,P-11685,tomatoes,"46,297.32",Lorem,Ipsum,
2685,2008,12,12,P-11686,potatoes,"46,314.65",Lorem,Ipsum,
2686,2008,12,12,P-11687,capsicum ,"46,331.97",Lorem,Ipsum,
2687,2008,12,12,P-11688,Arugola,"46,349.30",Lorem,Ipsum,
2688,2008,12,12,P-11689,Iceberg lettuce,"46,366.62",Lorem,Ipsum,
2689,2008,12,12,P-11690,zuccini ,"46,383.95",Lorem,Ipsum,
2690,2008,12,12,P-11691,cilantro,"46,401.28",Lorem,Ipsum,
2691,2008,12,12,P-11692,tomatoes,"46,418.60",Lorem,Ipsum,
2692,2008,12,12,P-11693,potatoes,"46,435.93",Lorem,Ipsum,
2693,2008,12,12,P-11694,capsicum ,"46,453.25",Lorem,Ipsum,
2694,2008,12,12,P-11695,Arugola,"46,470.58",Lorem,Ipsum,
2695,2008,12,12,P-11696,Iceberg lettuce,"46,487.91",Lorem,Ipsum,
2696,2008,12,12,P-11697,zuccini ,"46,505.23",Lorem,Ipsum,
2697,2008,12,12,P-11698,cilantro,"46,522.56",Lorem,Ipsum,
2698,2008,12,12,P-11699,tomatoes,"46,539.88",Lorem,Ipsum,
2699,2008,12,12,P-11700,potatoes,"46,557.21",Lorem,Ipsum,
2700,2008,12,12,P-11701,capsicum ,"46,574.54",Lorem,Ipsum,
2701,2008,12,12,P-11702,Arugola,"46,591.86",Lorem,Ipsum,
2702,2008,12,12,P-11703,Iceberg lettuce,"46,609.19",Lorem,Ipsum,
2703,2008,12,12,P-11704,zuccini ,"46,626.52",Lorem,Ipsum,
2704,2008,12,12,P-11705,cilantro,"46,643.84",Lorem,Ipsum,
2705,2008,12,12,P-11706,tomatoes,"46,661.17",Lorem,Ipsum,
2706,2008,12,12,P-11707,potatoes,"46,678.49",Lorem,Ipsum,
2707,2008,12,12,P-11708,capsicum ,"46,695.82",Lorem,Ipsum,
2708,2008,12,12,P-11709,Arugola,"46,713.15",Lorem,Ipsum,
2709,2008,12,12,P-11710,Iceberg lettuce,"46,730.47",Lorem,Ipsum,
2710,2008,12,12,P-11711,zuccini ,"46,747.80",Lorem,Ipsum,
2711,2008,12,12,P-11712,cilantro,"46,765.12",Lorem,Ipsum,
2712,2008,12,12,P-11713,tomatoes,"46,782.45",Lorem,Ipsum,
2713,2008,12,12,P-11714,potatoes,"46,799.78",Lorem,Ipsum,
2714,2008,12,12,P-11715,capsicum ,"46,817.10",Lorem,Ipsum,
2715,2008,12,12,P-11716,Arugola,"46,834.43",Lorem,Ipsum,
2716,2008,12,12,P-11717,Iceberg lettuce,"46,851.75",Lorem,Ipsum,
2717,2008,12,12,P-11718,zuccini ,"46,869.08",Lorem,Ipsum,
2718,2008,12,12,P-11719,cilantro,"46,886.41",Lorem,Ipsum,
2719,2008,12,12,P-11720,tomatoes,"46,903.73",Lorem,Ipsum,
2720,2008,12,12,P-11721,potatoes,"46,921.06",Lorem,Ipsum,
2721,2008,12,12,P-11722,capsicum ,"46,938.38",Lorem,Ipsum,
2722,2008,12,12,P-11723,Arugola,"46,955.71",Lorem,Ipsum,
2723,2008,12,12,P-11724,Iceberg lettuce,"46,973.04",Lorem,Ipsum,
2724,2008,12,12,P-11725,zuccini ,"46,990.36",Lorem,Ipsum,
2725,2008,12,12,P-11726,cilantro,"47,007.69",Lorem,Ipsum,
2726,2008,12,12,P-11727,tomatoes,"47,025.02",Lorem,Ipsum,
2727,2008,12,12,P-11728,potatoes,"47,042.34",Lorem,Ipsum,
2728,2008,12,12,P-11729,capsicum ,"47,059.67",Lorem,Ipsum,
2729,2008,12,12,P-11730,Arugola,"47,076.99",Lorem,Ipsum,
2730,2008,12,12,P-11731,Iceberg lettuce,"47,094.32",Lorem,Ipsum,
2731,2008,12,12,P-11732,zuccini ,"47,111.65",Lorem,Ipsum,
2732,2008,12,12,P-11733,cilantro,"47,128.97",Lorem,Ipsum,
2733,2008,12,12,P-11734,tomatoes,"47,146.30",Lorem,Ipsum,
2734,2008,12,12,P-11735,potatoes,"47,163.62",Lorem,Ipsum,
2735,2008,12,12,P-11736,capsicum ,"47,180.95",Lorem,Ipsum,
2736,2008,12,12,P-11737,Arugola,"47,198.28",Lorem,Ipsum,
2737,2008,12,12,P-11738,Iceberg lettuce,"47,215.60",Lorem,Ipsum,
2738,2008,12,12,P-11739,zuccini ,"47,232.93",Lorem,Ipsum,
2739,2008,12,12,P-11740,cilantro,"47,250.25",Lorem,Ipsum,
2740,2008,12,12,P-11741,tomatoes,"47,267.58",Lorem,Ipsum,
2741,2008,12,12,P-11742,potatoes,"47,284.91",Lorem,Ipsum,
2742,2008,12,12,P-11743,capsicum ,"47,302.23",Lorem,Ipsum,
2743,2008,12,12,P-11744,Arugola,"47,319.56",Lorem,Ipsum,
2744,2008,12,12,P-11745,Iceberg lettuce,"47,336.88",Lorem,Ipsum,
2745,2008,12,12,P-11746,zuccini ,"47,354.21",Lorem,Ipsum,
2746,2008,12,12,P-11747,cilantro,"47,371.54",Lorem,Ipsum,
2747,2008,12,12,P-11748,tomatoes,"47,388.86",Lorem,Ipsum,
2748,2008,12,12,P-11749,potatoes,"47,406.19",Lorem,Ipsum,
2749,2008,12,12,P-11750,capsicum ,"47,423.52",Lorem,Ipsum,
2750,2008,12,12,P-11751,Arugola,"47,440.84",Lorem,Ipsum,
2751,2008,12,12,P-11752,Iceberg lettuce,"47,458.17",Lorem,Ipsum,
2752,2008,12,12,P-11753,zuccini ,"47,475.49",Lorem,Ipsum,
2753,2008,12,12,P-11754,cilantro,"47,492.82",Lorem,Ipsum,
2754,2008,12,12,P-11755,tomatoes,"47,510.15",Lorem,Ipsum,
2755,2008,12,12,P-11756,potatoes,"47,527.47",Lorem,Ipsum,
2756,2008,12,12,P-11757,capsicum ,"47,544.80",Lorem,Ipsum,
2757,2008,12,12,P-11758,Arugola,"47,562.12",Lorem,Ipsum,
2758,2008,12,12,P-11759,Iceberg lettuce,"47,579.45",Lorem,Ipsum,
2759,2008,12,12,P-11760,zuccini ,"47,596.78",Lorem,Ipsum,
2760,2008,12,12,P-11761,cilantro,"47,614.10",Lorem,Ipsum,
2761,2008,12,12,P-11762,tomatoes,"47,631.43",Lorem,Ipsum,
2762,2008,12,12,P-11763,potatoes,"47,648.75",Lorem,Ipsum,
2763,2008,12,12,P-11764,capsicum ,"47,666.08",Lorem,Ipsum,
2764,2008,12,12,P-11765,Arugola,"47,683.41",Lorem,Ipsum,
2765,2008,12,12,P-11766,Iceberg lettuce,"47,700.73",Lorem,Ipsum,
2766,2008,12,12,P-11767,zuccini ,"47,718.06",Lorem,Ipsum,
2767,2008,12,12,P-11768,cilantro,"47,735.38",Lorem,Ipsum,
2768,2008,12,12,P-11769,tomatoes,"47,752.71",Lorem,Ipsum,
2769,2008,12,12,P-11770,potatoes,"47,770.04",Lorem,Ipsum,
2770,2008,12,12,P-11771,capsicum ,"47,787.36",Lorem,Ipsum,
2771,2008,12,12,P-11772,Arugola,"47,804.69",Lorem,Ipsum,
2772,2008,12,12,P-11773,Iceberg lettuce,"47,822.02",Lorem,Ipsum,
2773,2008,12,12,P-11774,zuccini ,"47,839.34",Lorem,Ipsum,
2774,2008,12,12,P-11775,cilantro,"47,856.67",Lorem,Ipsum,
2775,2008,12,12,P-11776,tomatoes,"47,873.99",Lorem,Ipsum,
2776,2008,12,12,P-11777,potatoes,"47,891.32",Lorem,Ipsum,
2777,2008,12,12,P-11778,capsicum ,"47,908.65",Lorem,Ipsum,
2778,2008,12,12,P-11779,Arugola,"47,925.97",Lorem,Ipsum,
2779,2008,12,12,P-11780,Iceberg lettuce,"47,943.30",Lorem,Ipsum,
